380,ZI11214,9/1/2016,32,925797,902500
381,ZI11214,10/1/2016,33,894272,880000
382,ZI11214,12/1/2016,36,724944,659081
383,ZI11214,11/1/2016,27,798580,800000
384,ZI11214,1/1/2017,32,770298,660500
385,ZI11214,2/1/2017,22,816674,865000
386,ZI11214,3/1/2017,24,962129,985000
387,ZI11214,5/1/2017,26,884032,830910
388,ZI11214,6/1/2017,26,786820,721500
389,ZI11214,7/1/2017,16,686471,556000
390,ZI11214,8/1/2017,26,795000,734000
391,ZI11214,9/1/2017,29,854470,850000
392,ZI11214,11/1/2017,26,908881,945000
393,ZI11214,12/1/2017,18,894292,881250
394,ZI11214,4/1/2017,16,1130054,960000
395,ZI11214,10/1/2017,20,867112,949000
396,ZI11214,1/1/2018,17,1439712,566500
397,ZI11214,2/1/2018,15,1072500,750000
398,ZI11214,4/1/2018,22,922486,737500
399,ZI11214,5/1/2018,22,1010173,864000
400,ZI11214,6/1/2018,29,1133639,880000
401,ZI11214,7/1/2018,23,948920,917000
402,ZI11214,8/1/2018,25,939568,980000
403,ZI11214,10/1/2018,27,927741,850000
404,ZI11214,11/1/2018,26,876862,881500
405,ZI11214,12/1/2018,22,1534329,1150000
406,ZI11214,3/1/2018,18,963435,837665
407,ZI11214,9/1/2018,15,801867,970000
408,ZI11214,1/1/2019,26,939128,844000
409,ZI11214,3/1/2019,8,840898,668842
410,ZI11214,4/1/2019,25,1001744,998000
411,ZI11214,5/1/2019,21,732621,462102
412,ZI11214,6/1/2019,28,1244960,796000
413,ZI11214,7/1/2019,15,833333,520000
414,ZI11214,9/1/2019,19,1198026,930000
415,ZI11214,10/1/2019,19,1060734,1090000
416,ZI11214,11/1/2019,29,914172,900000
417,ZI11214,12/1/2019,30,1001830,992500
418,ZI11214,2/1/2019,23,1083696,866000
419,ZI11214,8/1/2019,14,1250760,1035000
420,ZI11228,1/1/2015,22,968795,870000
421,ZI11228,2/1/2015,17,1344692,854000
422,ZI11228,3/1/2015,18,909611,875000
423,ZI11228,5/1/2015,15,987525,830000
424,ZI11228,6/1/2015,26,768500,809000
425,ZI11228,7/1/2015,14,837466,834500
426,ZI11228,8/1/2015,25,806098,790880
427,ZI11228,10/1/2015,26,937335,863351
428,ZI11228,11/1/2015,16,810294,811050
429,ZI11228,12/1/2015,22,954036,874500
430,ZI11228,4/1/2015,20,973175,985000
431,ZI11228,9/1/2015,16,1344624,860000
432,ZI11228,1/1/2016,21,977102,850000
433,ZI11228,2/1/2016,22,988435,960000
434,ZI11228,3/1/2016,17,836176,800000
435,ZI11228,4/1/2016,18,1607836,832000
436,ZI11228,5/1/2016,21,884524,940000
437,ZI11228,6/1/2016,27,971733,930000
438,ZI11228,7/1/2016,18,987038,907500
439,ZI11228,8/1/2016,28,998910,949444
440,ZI11228,9/1/2016,31,856664,898000
441,ZI11228,10/1/2016,21,895686,910000
442,ZI11228,11/1/2016,21,1048738,998000
443,ZI11228,12/1/2016,27,1089500,1170000
444,ZI11228,1/1/2017,15,1026022,1020000
445,ZI11228,2/1/2017,16,950769,882500
446,ZI11228,3/1/2017,14,898620,911250
447,ZI11228,4/1/2017,19,937658,900000
448,ZI11228,5/1/2017,16,1236296,1200000
449,ZI11228,6/1/2017,29,1127669,995000
450,ZI11228,7/1/2017,15,1088067,965000
451,ZI11228,8/1/2017,17,992059,960000
452,ZI11228,9/1/2017,17,1060176,1050000
453,ZI11228,10/1/2017,19,1005303,970000
454,ZI11228,11/1/2017,18,1001944,953500
455,ZI11228,12/1/2017,19,1130316,990000
456,ZI11228,1/1/2018,24,1101792,952500
457,ZI11228,2/1/2018,10,1058200,1085000
458,ZI11228,3/1/2018,18,1175528,1012250
459,ZI11228,4/1/2018,11,1198545,1100000
460,ZI11228,5/1/2018,17,1052435,995000
461,ZI11228,6/1/2018,14,1284000,1195000
462,ZI11228,7/1/2018,10,1122900,985000
463,ZI11228,8/1/2018,22,1105687,1016500
464,ZI11228,9/1/2018,20,1060700,962500
465,ZI11228,10/1/2018,23,1174543,1085000
466,ZI11228,11/1/2018,17,970118,980000
467,ZI11228,12/1/2018,18,826365,954000
468,ZI11228,1/1/2019,16,1017688,982500
469,ZI11228,2/1/2019,18,960402,867500
470,ZI11228,3/1/2019,5,1096000,950000
471,ZI11228,4/1/2019,17,1066706,995000
472,ZI11228,5/1/2019,15,2086126,1150000
473,ZI11228,6/1/2019,18,1059639,1124000
474,ZI11228,7/1/2019,9,1211321,1285000
475,ZI11228,8/1/2019,13,1059000,990000
476,ZI11228,9/1/2019,14,1124286,1130000
477,ZI11228,10/1/2019,21,1013095,960000
478,ZI11228,11/1/2019,20,1377725,1280000
479,ZI11228,12/1/2019,26,1085338,1014500
480,ZI11204,1/1/2015,23,768153,738000
481,ZI11204,2/1/2015,27,887778,895000
482,ZI11204,3/1/2015,29,823500,880000
483,ZI11204,4/1/2015,19,822260,763938
484,ZI11204,5/1/2015,19,923461,765000
485,ZI11204,6/1/2015,16,973257,993500
486,ZI11204,7/1/2015,25,832136,890000
487,ZI11204,8/1/2015,25,1088920,1150000
488,ZI11204,9/1/2015,23,798826,772500
489,ZI11204,10/1/2015,22,869428,839000
490,ZI11204,11/1/2015,20,996400,790000
491,ZI11204,12/1/2015,19,1021386,990000
492,ZI11204,1/1/2016,23,1004435,970000
493,ZI11204,2/1/2016,20,990625,830500
494,ZI11204,3/1/2016,25,1088440,940000
495,ZI11204,4/1/2016,16,1019781,1064000
496,ZI11204,5/1/2016,22,1698414,965000
497,ZI11204,6/1/2016,19,1139658,995000
498,ZI11204,7/1/2016,26,920317,887500
499,ZI11204,8/1/2016,30,800517,755000
500,ZI11204,9/1/2016,37,1161234,975000
501,ZI11204,10/1/2016,24,1089135,992500
502,ZI11204,11/1/2016,18,932295,840259
503,ZI11204,12/1/2016,28,1027157,977500
504,ZI11204,1/1/2017,31,1030039,930000
505,ZI11204,2/1/2017,20,899016,950000
506,ZI11204,3/1/2017,20,971617,909000
507,ZI11204,4/1/2017,22,951330,901000
508,ZI11204,5/1/2017,27,1082045,1080000
509,ZI11204,6/1/2017,23,952497,995000
510,ZI11204,7/1/2017,20,990600,975000
511,ZI11204,8/1/2017,23,983676,980000
512,ZI11204,9/1/2017,22,2257864,1200000
513,ZI11204,10/1/2017,18,956475,947500
514,ZI11204,11/1/2017,13,1055846,1125000
515,ZI11204,12/1/2017,27,1110500,1100000
516,ZI11204,2/1/2018,15,839174,825000
517,ZI11204,3/1/2018,21,1096934,1180000
518,ZI11204,4/1/2018,18,995694,998750
519,ZI11204,5/1/2018,16,1292375,1325000
520,ZI11204,6/1/2018,23,1403599,1175000
521,ZI11204,8/1/2018,21,1543524,1240000
522,ZI11204,9/1/2018,20,953235,942500
523,ZI11204,10/1/2018,18,1435392,1591000
524,ZI11204,11/1/2018,21,1124654,839653
525,ZI11204,12/1/2018,16,1141146,929000
526,ZI11204,1/1/2018,15,1025433,1125500
527,ZI11204,7/1/2018,26,1081936,1100000
528,ZI11204,2/1/2019,13,1015723,877500
529,ZI11204,3/1/2019,5,1334400,1120000
530,ZI11204,4/1/2019,22,1061956,1069000
531,ZI11204,5/1/2019,13,1230923,1270000
532,ZI11204,7/1/2019,16,1098787,997000
533,ZI11204,8/1/2019,17,1412853,1400000
534,ZI11204,9/1/2019,26,1415628,1115000
535,ZI11204,10/1/2019,14,1095855,1112500
536,ZI11204,11/1/2019,11,879535,900000
537,ZI11204,1/1/2019,21,1257071,1190000
538,ZI11204,6/1/2019,16,1296438,992500
539,ZI11204,12/1/2019,25,1186236,1145000
540,ZI11218,1/1/2015,30,713263,529500
541,ZI11218,2/1/2015,24,684505,565000
542,ZI11218,3/1/2015,31,762651,475000
543,ZI11218,4/1/2015,22,757318,593500
544,ZI11218,5/1/2015,33,714086,660000
545,ZI11218,6/1/2015,43,827816,750000
546,ZI11218,7/1/2015,37,656652,620000
547,ZI11218,8/1/2015,40,772731,513465
548,ZI11218,9/1/2015,37,1065468,683000
549,ZI11218,10/1/2015,25,681332,540000
550,ZI11218,11/1/2015,32,948709,586875
551,ZI11218,12/1/2015,36,785513,685500
552,ZI11218,1/1/2016,29,699141,583333
553,ZI11218,2/1/2016,34,828939,650000
554,ZI11218,3/1/2016,41,789270,574000
555,ZI11218,4/1/2016,16,526935,507500
556,ZI11218,5/1/2016,22,693742,681159
557,ZI11218,6/1/2016,36,743576,615000
558,ZI11218,7/1/2016,41,792555,672045
559,ZI11218,8/1/2016,33,1023406,825000
560,ZI11218,9/1/2016,44,783035,680000
561,ZI11218,10/1/2016,30,829553,753750
562,ZI11218,11/1/2016,27,760445,661862
563,ZI11218,12/1/2016,43,1726564,775000
564,ZI11218,1/1/2017,16,847625,615000
565,ZI11218,2/1/2017,19,898824,810000
566,ZI11218,3/1/2017,39,739418,604750
567,ZI11218,4/1/2017,20,925350,685000
568,ZI11218,5/1/2017,32,845847,538000
569,ZI11218,6/1/2017,25,2045135,685000
570,ZI11218,7/1/2017,23,1050126,990500
571,ZI11218,8/1/2017,33,1126778,750000
572,ZI11218,9/1/2017,34,1061068,1167000
573,ZI11218,10/1/2017,25,950252,775000
574,ZI11218,11/1/2017,24,911508,842500
575,ZI11218,12/1/2017,24,845179,736050
576,ZI11218,1/1/2018,18,843326,655931
577,ZI11218,2/1/2018,19,842026,735000
578,ZI11218,3/1/2018,25,1089590,1050000
579,ZI11218,4/1/2018,20,1018050,900000
580,ZI11218,5/1/2018,15,1128181,1057000
581,ZI11218,6/1/2018,11,1467816,1300000
582,ZI11218,7/1/2018,22,1041597,885000
583,ZI11218,8/1/2018,37,1277584,754000
584,ZI11218,9/1/2018,24,930372,807000
585,ZI11218,10/1/2018,36,1052048,1067500
586,ZI11218,11/1/2018,25,829718,650000
587,ZI11218,12/1/2018,14,1135126,1175000
588,ZI11218,1/1/2019,17,679309,675000
589,ZI11218,2/1/2019,24,846250,727500
590,ZI11218,3/1/2019,17,883809,660000
